DESTINATION,CODE,PRICE,CHANGES,"EFFECTIVE DATE"
"EL SALVADOR MOBILE PERSONAL",5037807,0.095000,new,2017-06-27
"EL SALVADOR MOBILE PERSONAL",5037808,0.095000,new,2017-06-27
"EL SALVADOR MOBILE PERSONAL",5037809,0.095000,new,2017-06-27
"EL SALVADOR MOBILE TELEFONICA",503781,0.115000,new,2017-06-27
"EL SALVADOR MOBILE TELEFONICA",503782,0.115000,new,2017-06-27
"EL SALVADOR MOBILE TELEFONICA",503783,0.115000,new,2017-06-27
"EL SALVADOR MOBILE PERSONAL",5037840,0.095000,new,2017-06-27
"EL SALVADOR MOBILE PERSONAL",5037841,0.095000,new,2017-06-27
"EL SALVADOR MOBILE PERSONAL",5037842,0.095000,new,2017-06-27
"EL SALVADOR MOBILE PERSONAL",5037843,0.095000,new,2017-06-27
"EL SALVADOR MOBILE PERSONAL",5037844,0.095000,new,2017-06-27
"EL SALVADOR MOBILE TELEFONICA",5037845,0.115000,new,2017-06-27
"EL SALVADOR MOBILE TELEFONICA",5037846,0.115000,new,2017-06-27
"EL SALVADOR MOBILE TELEFONICA",5037847,0.115000,new,2017-06-27
"EL SALVADOR MOBILE TELEFONICA",5037848,0.115000,new,2017-06-27
"EL SALVADOR MOBILE TELEFONICA",5037849,0.115000,new,2017-06-27
"EL SALVADOR MOBILE PERSONAL",503785,0.095000,new,2017-06-27
"EL SALVADOR MOBILE PERSONAL",503786,0.095000,new,2017-06-27
"EL SALVADOR MOBILE TELEMOVIL",503787,0.102000,new,2017-06-27
"EL SALVADOR MOBILE TELEMOVIL",503788,0.102000,new,2017-06-27
"EL SALVADOR MOBILE TELEMOVIL",503789,0.102000,new,2017-06-27
"EL SALVADOR MOBILE TELEMOVIL",503790,0.102000,new,2017-06-27
"EL SALVADOR MOBILE TELEMOVIL",503791,0.102000,new,2017-06-27
"EL SALVADOR MOBILE TELEMOVIL",503792,0.102000,new,2017-06-27
"EL SALVADOR MOBILE TELEMOVIL",503793,0.102000,new,2017-06-27
"EL SALVADOR MOBILE TELEMOVIL",503794,0.102000,new,2017-06-27
"EL SALVADOR MOBILE PERSONAL",503795,0.095000,new,2017-06-27
"EL SALVADOR MOBILE PERSONAL",503796,0.095000,new,2017-06-27
"EL SALVADOR MOBILE DIGICEL",503797,0.091000,new,2017-06-27
"EL SALVADOR MOBILE PERSONAL",5037985,0.095000,new,2017-06-27
"EL SALVADOR MOBILE PERSONAL",5037986,0.095000,new,2017-06-27
"EL SALVADOR MOBILE PERSONAL",5037987,0.095000,new,2017-06-27
"EL SALVADOR MOBILE PERSONAL",5037988,0.095000,new,2017-06-27
"EL SALVADOR MOBILE PERSONAL",5037989,0.095000,new,2017-06-27
"EL SALVADOR MOBILE TELEFONICA",503799,0.115000,new,2017-06-27
HONDURAS,504,0.110000,new,2017-06-27
"HONDURAS HONDUTEL",5042,0.097000,new,2017-06-27
"HONDURAS MOBILE",5043,0.142000,new,2017-06-27
"HONDURAS MOBILE CLARO",504314,0.110000,new,2017-06-27
"HONDURAS MOBILE CLARO",504315,0.110000,new,2017-06-27
"HONDURAS MOBILE CLARO",504316,0.110000,new,2017-06-27
"HONDURAS MOBILE CLARO",504317,0.110000,new,2017-06-27
"HONDURAS MOBILE CLARO",504318,0.110000,new,2017-06-27
"HONDURAS MOBILE CLARO",504319,0.110000,new,2017-06-27
"HONDURAS MOBILE CLARO",50432,0.110000,new,2017-06-27
"HONDURAS MOBILE CLARO",50433,0.110000,new,2017-06-27
"HONDURAS MOBILE",50472,0.142000,new,2017-06-27
"HONDURAS MOBILE",5047410,0.142000,new,2017-06-27
"HONDURAS MOBILE",5047411,0.142000,new,2017-06-27
"HONDURAS MOBILE",5047412,0.142000,new,2017-06-27
"HONDURAS MOBILE",5048,0.142000,new,2017-06-27
"HONDURAS MOBILE CLARO",50487,0.110000,new,2017-06-27
"HONDURAS MOBILE CLARO",50488,0.110000,new,2017-06-27
"HONDURAS MOBILE CLARO",50489,0.110000,new,2017-06-27
"HONDURAS MOBILE",5049,0.142000,new,2017-06-27
"HONDURAS MOBILE CELTEL",504944,0.120000,new,2017-06-27
"HONDURAS MOBILE CELTEL",504945,0.120000,new,2017-06-27
"HONDURAS MOBILE CELTEL",504946,0.120000,new,2017-06-27
"HONDURAS MOBILE CELTEL",504947,0.120000,new,2017-06-27
"HONDURAS MOBILE CELTEL",504948,0.120000,new,2017-06-27
"HONDURAS MOBILE CELTEL",504949,0.120000,new,2017-06-27
"HONDURAS MOBILE CELTEL",50495,0.120000,new,2017-06-27
"HONDURAS MOBILE CELTEL",50496,0.120000,new,2017-06-27
"HONDURAS MOBILE CELTEL",50497,0.120000,new,2017-06-27
"HONDURAS MOBILE CELTEL",50498,0.120000,new,2017-06-27
"HONDURAS MOBILE CELTEL",50499,0.120000,new,2017-06-27
NICARAGUA,505,0.104000,new,2017-06-27
"NICARAGUA MANAGUA",50522,0.104000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505550,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505551,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505552,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505553,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505554,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505555,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505556,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",50557,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",50558,0.199000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505750,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505751,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505752,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505753,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505754,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505755,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",50576,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",50577,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",50578,0.197000,new,2017-06-27
"NICARAGUA MOBILE",5058,0.231000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",50581,0.197000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505820,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505821,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505822,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505823,0.199000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505824,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505825,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505826,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505827,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505828,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505829,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505832,0.197000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505833,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505835,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505836,0.199000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505837,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505838,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505839,0.197000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505840,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505841,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505842,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505843,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505844,0.199000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505845,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505846,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505847,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505848,0.197000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505849,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505850,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505851,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505852,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505853,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505854,0.199000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505855,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505856,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505857,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505858,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505859,0.197000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505860,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505861,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505862,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505863,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505864,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505865,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505866,0.199000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505867,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505868,0.197000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505869,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505870,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505871,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505872,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505873,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505874,0.199000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505875,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505876,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505877,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505878,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505879,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505880,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505881,0.197000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505882,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505883,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505884,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505885,0.199000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505886,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505887,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505888,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",5058893,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",5058894,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",5058895,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",5058896,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",5058897,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",5058898,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",5058899,0.197000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505890,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505891,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505892,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505893,0.199000,new,2017-06-27
"NICARAGUA MOBILE CLARO",505894,0.199000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505895,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505896,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505897,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505898,0.197000,new,2017-06-27
"NICARAGUA MOBILE TELEFONICA",505899,0.197000,new,2017-06-27
HAITI,509,0.184000,new,2017-06-27
"HAITI MOBILE NATCOM",50922,0.210000,new,2017-06-27
"HAITI MOBILE DIGICEL",509281,0.207000,new,2017-07-04
"HAITI MOBILE COMCEL",50929,0.207000,new,2017-07-04
"HAITI MOBILE DIGICEL",50931,0.207000,new,2017-07-04
"HAITI MOBILE NATCOM",50932,0.210000,new,2017-06-27
"HAITI MOBILE NATCOM",50933,0.210000,new,2017-06-27
"HAITI MOBILE COMCEL",50934,0.207000,new,2017-07-04
"HAITI MOBILE HAITEL",50935,0.217000,new,2017-06-27
"HAITI MOBILE DIGICEL",50936,0.207000,new,2017-07-04
"HAITI MOBILE DIGICEL",50937,0.207000,new,2017-07-04
"HAITI MOBILE DIGICEL",50938,0.207000,new,2017-07-04
"HAITI MOBILE COMCEL",50939,0.207000,new,2017-07-04
"HAITI MOBILE NATCOM",50940,0.210000,new,2017-06-27
"HAITI MOBILE NATCOM",50941,0.210000,new,2017-06-27
"HAITI MOBILE NATCOM",50942,0.210000,new,2017-06-27
"HAITI MOBILE NATCOM",50943,0.210000,new,2017-06-27
"HAITI MOBILE COMCEL",50944,0.207000,new,2017-07-04
"HAITI MOBILE DIGICEL",50946,0.207000,new,2017-07-04
"HAITI MOBILE DIGICEL",50947,0.207000,new,2017-07-04
"HAITI MOBILE DIGICEL",50948,0.207000,new,2017-07-04
"HAITI MOBILE COMCEL",50949,0.207000,new,2017-07-04
"HAITI MOBILE HAITEL",5095,0.217000,new,2017-06-27
"HAITI MOBILE DIGICEL",5096,0.207000,new,2017-07-04
"HAITI MOBILE DIGICEL",5097,0.207000,new,2017-07-04
"HAITI MOBILE DIGICEL",50980,0.207000,new,2017-07-04
"HAITI MOBILE DIGICEL",50981,0.207000,new,2017-07-04
"HAITI MOBILE DIGICEL",50982,0.207000,new,2017-07-04
"HAITI MOBILE DIGICEL",50983,0.207000,new,2017-07-04
"HAITI MOBILE DIGICEL",50984,0.207000,new,2017-07-04
"HAITI MOBILE DIGICEL",50985,0.207000,new,2017-07-04
"HAITI MOBILE DIGICEL",50986,0.207000,new,2017-07-04
"HAITI MOBILE DIGICEL",50987,0.207000,new,2017-07-04
"MEXICO FIXED",52,0.010000,new,2017-06-27
"MEXICO MOBILE",521,0.027000,new,2017-06-27
"COLOMBIA FIXED",57,0.035000,new,2017-06-27
"COLOMBIA MOBILE OTHERS",573,0.025000,new,2017-06-27
"COLOMBIA MOBILE TIGO",57300,0.019000,new,2017-06-27
"COLOMBIA MOBILE TIGO",57301,0.019000,new,2017-06-27
"COLOMBIA MOBILE TIGO",57302,0.019000,new,2017-06-27
"COLOMBIA MOBILE TIGO",57303,0.019000,new,2017-06-27
"COLOMBIA MOBILE TIGO",57304,0.019000,new,2017-06-27
"COLOMBIA MOBILE TIGO",57305,0.019000,new,2017-06-27
"COLOMBIA MOBILE COMCELL",57310,0.015000,new,2017-06-27
"COLOMBIA MOBILE COMCELL",57311,0.015000,new,2017-06-27
"COLOMBIA MOBILE COMCELL",57312,0.015000,new,2017-06-27
"COLOMBIA MOBILE COMCELL",57313,0.015000,new,2017-06-27
"COLOMBIA MOBILE COMCELL",57314,0.015000,new,2017-06-27
"COLOMBIA MOBILE MOVISTAR",57315,0.020500,new,2017-06-27
"COLOMBIA MOBILE MOVISTAR",57316,0.020500,new,2017-06-27
"COLOMBIA MOBILE MOVISTAR",57317,0.020500,new,2017-06-27
"COLOMBIA MOBILE MOVISTAR",57318,0.020500,new,2017-06-27
"COLOMBIA MOBILE MOVISTAR",57319,0.020500,new,2017-06-27
"COLOMBIA MOBILE COMCELL",57320,0.015000,new,2017-06-27
"COLOMBIA MOBILE COMCELL",57321,0.015000,new,2017-06-27
"COLOMBIA MOBILE COMCELL",57322,0.015000,new,2017-06-27
"COLOMBIA MOBILE AVANTEL",57350,0.025000,new,2017-06-27
"VENEZUELA FIXED",58,0.010500,new,2017-06-27
"VENEZUELA FIXED CARACAS",582,0.010500,new,2017-06-27
"VENEZUELA MOBILE",584,0.065000,new,2017-06-27
"VENEZUELA MOBILE DIGITEL",58412,0.065000,new,2017-06-27
"VENEZUELA MOBILE MOVISTAR",58414,0.065000,new,2017-06-27
"VENEZUELA MOBILE MOVILNET",58416,0.065000,new,2017-06-27
"VENEZUELA MOBILE MOVISTAR",58424,0.065000,new,2017-06-27
"VENEZUELA MOBILE MOVILNET",58426,0.065000,new,2017-06-27
"BOLIVIA PROPER",591,0.102000,new,2017-06-27
"BOLIVIA LA PAZ",59122,0.072000,new,2017-06-27
"BOLIVIA LA PAZ RURAL",5912213,0.161000,new,2017-06-27
"BOLIVIA LA PAZ RURAL",59122598,0.161000,new,2017-06-27
"BOLIVIA LA PAZ RURAL",59122895,0.161000,new,2017-06-27
"BOLIVIA LA PAZ RURAL",59122896,0.161000,new,2017-06-27
"BOLIVIA LA PAZ RURAL",59122897,0.161000,new,2017-06-27
"BOLIVIA LA PAZ RURAL",59122898,0.161000,new,2017-06-27
"BOLIVIA LA PAZ RURAL",59122899,0.161000,new,2017-06-27
"BOLIVIA CITIES",5912500,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912510,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912511,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912512,0.102000,new,2017-06-27
"BOLIVIA RURAL",5912513,0.161000,new,2017-06-27
"BOLIVIA CITIES",59125130,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125131,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912514,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125176,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125177,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125188,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125189,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125190,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125191,0.102000,new,2017-06-27
"BOLIVIA CITIES",591251991,0.102000,new,2017-06-27
"BOLIVIA CITIES",591251992,0.102000,new,2017-06-27
"BOLIVIA CITIES",591251993,0.102000,new,2017-06-27
"BOLIVIA CITIES",591251994,0.102000,new,2017-06-27
"BOLIVIA RURAL",591251995,0.161000,new,2017-06-27
"BOLIVIA RURAL",591251996,0.161000,new,2017-06-27
"BOLIVIA RURAL",591251997,0.161000,new,2017-06-27
"BOLIVIA RURAL",591251998,0.161000,new,2017-06-27
"BOLIVIA RURAL",591251999,0.161000,new,2017-06-27
"BOLIVIA CITIES",5912520,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912521,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912522,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912523,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912524,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912525,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912526,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912527,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912528,0.102000,new,2017-06-27
"BOLIVIA RURAL",59125290,0.161000,new,2017-06-27
"BOLIVIA CITIES",59125291,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125292,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125293,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125294,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125295,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125296,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125297,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125298,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125299,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125300,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125301,0.102000,new,2017-06-27
"BOLIVIA RURAL",59125302,0.161000,new,2017-06-27
"BOLIVIA CITIES",59125303,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125304,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125305,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125306,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125307,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125308,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125309,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125310,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125311,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125312,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125313,0.102000,new,2017-06-27
"BOLIVIA CITIES",59125314,0.102000,new,2017-06-27
"BOLIVIA RURAL",59125315,0.161000,new,2017-06-27
"BOLIVIA RURAL",59125316,0.161000,new,2017-06-27
"BOLIVIA RURAL",59125317,0.161000,new,2017-06-27
"BOLIVIA RURAL",59125318,0.161000,new,2017-06-27
"BOLIVIA RURAL",59125319,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912532,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912533,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912534,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912535,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912536,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912537,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912538,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912539,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912542,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912543,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912544,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912545,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912546,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912552,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912553,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912554,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912555,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912556,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912557,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912558,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912582,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912583,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912585,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912586,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912591,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912595,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912596,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912597,0.161000,new,2017-06-27
"BOLIVIA CITIES",5912600,0.102000,new,2017-06-27
"BOLIVIA CITIES",59126052,0.102000,new,2017-06-27
"BOLIVIA CITIES",59126053,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912610,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912611,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912612,0.102000,new,2017-06-27
"BOLIVIA CITIES",59126130,0.102000,new,2017-06-27
"BOLIVIA CITIES",59126131,0.102000,new,2017-06-27
"BOLIVIA RURAL",59126132,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126133,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126134,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126135,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126136,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126137,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126138,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126139,0.161000,new,2017-06-27
"BOLIVIA CITIES",5912614,0.102000,new,2017-06-27
"BOLIVIA CITIES",59126178,0.102000,new,2017-06-27
"BOLIVIA CITIES",59126179,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912618,0.102000,new,2017-06-27
"BOLIVIA CITIES",59126190,0.102000,new,2017-06-27
"BOLIVIA CITIES",59126191,0.102000,new,2017-06-27
"BOLIVIA RURAL",59126192,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126198,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126199,0.161000,new,2017-06-27
"BOLIVIA CITIES",59126211,0.102000,new,2017-06-27
"BOLIVIA CITIES",59126212,0.102000,new,2017-06-27
"BOLIVIA RURAL",59126214,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126215,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126216,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126217,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126218,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126219,0.161000,new,2017-06-27
"BOLIVIA CITIES",5912622,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912623,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912624,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912625,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912626,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912627,0.102000,new,2017-06-27
"BOLIVIA CITIES",5912628,0.102000,new,2017-06-27
"BOLIVIA RURAL",59126302,0.161000,new,2017-06-27
"BOLIVIA CITIES",59126310,0.102000,new,2017-06-27
"BOLIVIA CITIES",59126311,0.102000,new,2017-06-27
"BOLIVIA CITIES",59126312,0.102000,new,2017-06-27
"BOLIVIA CITIES",59126313,0.102000,new,2017-06-27
"BOLIVIA CITIES",59126314,0.102000,new,2017-06-27
"BOLIVIA RURAL",59126315,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126316,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126317,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126318,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126319,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126320,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126321,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126331,0.161000,new,2017-06-27
"BOLIVIA RURAL",59126340,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912635,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912636,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912637,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912638,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912639,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912692,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912693,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912694,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912696,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912697,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912820,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912821,0.161000,new,2017-06-27
"BOLIVIA RURAL",59128232,0.161000,new,2017-06-27
"BOLIVIA RURAL",59128233,0.161000,new,2017-06-27
"BOLIVIA RURAL",59128234,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912824,0.161000,new,2017-06-27
"BOLIVIA RURAL",59128257,0.161000,new,2017-06-27
"BOLIVIA RURAL",59128350,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912839,0.161000,new,2017-06-27
"BOLIVIA RURAL",5912862,0.161000,new,2017-06-27
"BOLIVIA RURAL",59128702,0.161000,new,2017-06-27
"BOLIVIA RURAL",59128710,0.161000,new,2017-06-27
