DESTINATION,DESTINATION CODE,EFFECTIVE DATE,RATES (US$),STATUS,BILLING INCREMENT,DELETION DATE
Albania - AMC,35588274,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35588294,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35588324,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35588364,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35588372,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35588392,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35588440,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35588480,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35588540,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35588590,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35588640,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35588682,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35588692,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35588722,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35588750,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35588770,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35588790,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35589140,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35589164,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35589192,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35589224,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35589280,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35589324,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35589422,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35589480,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35589524,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35589562,1-Jun-17,0.1307,Same, 1/1,
Albania - AMC,35589590,1-Jun-17,0.1307,Same, 1/1,
Albania - Mobile - AMC,35568,1-Jun-17,0.3,Same, 1/1,
Albania - Mobile - Eagle,35567,1-Jun-17,0.33,Same, 1/1,
Albania - Mobile - Plus,35566,1-Jun-17,0.33,Same, 1/1,
Albania - Mobile - Vodafone,35569,1-Jun-17,0.33,Same, 1/1,
Albania - OLO,3552280,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3553340,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3553341,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3553342,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3553343,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3553360,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3553460,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3554410,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3554430,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3554431,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3554450,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3554451,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3554452,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3554453,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3554480,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3554481,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3554482,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3554520,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3555290,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3555451,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,3558250,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521150,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521153,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521262,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521362,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521460,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521540,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521541,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521542,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521543,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521544,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521545,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521570,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521662,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521762,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521840,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521844,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521962,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35521964,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35522420,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35522421,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35522600,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35522620,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35522700,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35522701,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35522900,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35524620,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35526140,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35526142,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35526150,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35526290,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35526420,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35526460,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35526620,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35526621,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35526622,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35526670,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35526680,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35526780,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35526920,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35527160,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35528140,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35528141,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35528170,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35528171,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35528472,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35528742,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35529220,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35529221,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35531172,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35531174,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35531260,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35531360,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35532410,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35532411,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35532412,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35532500,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35532501,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35532502,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35532503,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35532504,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35532505,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35532600,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35532601,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35533710,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35533711,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35533800,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35534410,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35534420,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35534421,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35534500,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35534501,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35534502,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35534503,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35534504,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35534510,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35534520,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35534521,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35535410,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35535700,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35535701,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35535702,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35535703,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35535704,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35535705,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35536140,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35536141,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35536220,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35536221,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35536321,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35536862,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35537160,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35537250,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35537330,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35537362,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35537363,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35537380,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35537420,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35537473,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538140,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538141,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538170,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538260,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538320,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538321,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538330,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538420,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538440,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538520,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538540,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538570,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538580,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538780,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538820,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538821,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35538920,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539140,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539141,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539260,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539340,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539350,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539351,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539420,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539421,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539422,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539440,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539530,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539531,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539540,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539550,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539551,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539620,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539670,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35539770,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35544320,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35544321,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35544322,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35544323,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35544420,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35544421,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35544422,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35544423,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35545300,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35545301,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35545302,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35545303,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35545550,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547220,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547221,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547222,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547223,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547224,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547270,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547440,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547460,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547480,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547481,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547520,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547521,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547640,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547641,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547642,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547643,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547644,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547670,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547830,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547840,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547841,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35547920,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548210,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548230,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548240,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548241,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548242,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548243,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548244,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548520,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548540,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548550,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548551,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548640,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548720,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548730,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548731,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548810,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548830,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548885,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548960,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548970,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35548971,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35549220,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35549230,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35549231,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35549410,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35549420,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35549421,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35549530,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35549540,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35549541,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35549710,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35549810,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35549910,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35551170,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35551180,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35551181,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35551254,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35551341,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35551354,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35551441,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35551480,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35552420,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35552421,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35552800,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35552801,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35553500,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35553600,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35553601,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35553602,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35553603,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35553604,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35554400,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35554420,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35554421,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35555800,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35555900,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35555901,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35555902,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35555903,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35555904,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35556140,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35556170,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35556330,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35556331,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35556360,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35556443,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35557150,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35557160,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35557161,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35557250,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35557251,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35557360,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35557370,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35557371,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35557750,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35557752,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35557850,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35557872,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35557880,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35557930,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35557952,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35558070,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35558144,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35558244,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35558430,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35558943,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35559144,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35581154,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35581270,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35581372,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35581441,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35581472,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35581572,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35582400,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35582420,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35582421,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35582800,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35582801,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35582802,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35582803,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35582804,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35582805,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35582806,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35583600,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35583601,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35583602,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35583603,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35583604,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35583605,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35584410,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35584820,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35585410,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35585820,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586144,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586220,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586230,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586320,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586321,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586340,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586420,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586450,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586550,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586560,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586620,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586630,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586670,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586730,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586820,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586880,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35586930,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35587142,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35587562,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35588162,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35588190,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35588220,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35588270,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35588293,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35588360,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35588430,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35588431,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35588432,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35588490,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35588562,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35589146,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35589170,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35589190,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35589230,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35589231,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35589340,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35589420,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35589520,1-Jun-17,0.1329,Same, 1/1,
Albania - OLO,35589560,1-Jun-17,0.1329,Same, 1/1,
Algeria,213,1-Jun-17,0.0505,Same, 1/1,
Algeria - Algiers,21320,1-Jun-17,0.0505,Same, 1/1,
Algeria - Algiers,21321,1-Jun-17,0.0505,Same, 1/1,
Algeria - Algiers,21322,1-Jun-17,0.0505,Same, 1/1,
Algeria - Algiers,213982,1-Jun-17,0.0505,Same, 1/1,
Algeria - Algiers,213983,1-Jun-17,0.0505,Same, 1/1,
Algeria - Mobile,21399,1-Jun-17,0.059,Same, 1/1,
Algeria - Mobile - Mobilis,2136,1-Jun-17,0.454,Same, 1/1,
Algeria - Mobile - Orascom,2137,1-Jun-17,0.307,Same, 1/1,
Algeria - Mobile - Wataniya,2135,1-Jun-17,0.465,Same, 1/1,
American Samoa,1684,1-Jun-17,0.0175,Same, 1/1,
American Samoa - Mobile,168473,1-Jun-17,0.0175,Same, 1/1,
American Samoa - Mobile,168477,1-Jun-17,0.0175,Same, 1/1,
American Samoa - Mobile - BlueSkies,16842,1-Jun-17,0.024,Same, 1/1,
Andorra,376,1-Jun-17,0.0134,Same, 1/1,
Andorra - Mobile,3763,1-Jun-17,0.125,Same, 1/1,
Andorra - Mobile,3764,1-Jun-17,0.125,Same, 1/1,
Andorra - Mobile,3765,1-Jun-17,0.125,Same, 1/1,
Andorra - Mobile,3766,1-Jun-17,0.125,Same, 1/1,
Angola,244,1-Jun-17,0.045,Same, 1/1,
Angola - Mobile - Movicel,24491,1-Jun-17,0.1475,Same, 1/1,
Angola - Mobile - Movicel,24499,1-Jun-17,0.1475,Same, 1/1,
Angola - Mobile - Unitel,24492,1-Jun-17,0.1475,Same, 1/1,
Angola - Mobile - Unitel,24493,1-Jun-17,0.1475,Same, 1/1,
Angola - Mobile - Unitel,24494,1-Jun-17,0.1475,Same, 1/1,
Anguilla,1264,1-Jun-17,0.2,Same, 1/1,
Anguilla - Mobile,1264536,1-Jun-17,0.22,Same, 1/1,
Anguilla - Mobile,1264537,1-Jun-17,0.22,Same, 1/1,
Anguilla - Mobile,1264538,1-Jun-17,0.22,Same, 1/1,
Anguilla - Mobile,1264539,1-Jun-17,0.22,Same, 1/1,
Anguilla - Mobile,1264543,1-Jun-17,0.22,Same, 1/1,
Anguilla - Mobile - CW,1264235,1-Jun-17,0.22,Same, 1/1,
Anguilla - Mobile - CW,1264469,1-Jun-17,0.22,Same, 1/1,
Anguilla - Mobile - CW,1264476,1-Jun-17,0.22,Same, 1/1,
