DESTINATION,PREFEX,SELLING RATE,RATES (US$)
Albania - OLO,35548230,0.2094,0.1396
Albania - OLO,35548240,0.2094,0.1396
Albania - OLO,35548241,0.2094,0.1396
Albania - OLO,35548242,0.2094,0.1396
Albania - OLO,35548243,0.2094,0.1396
Albania - OLO,35548244,0.2094,0.1396
Albania - OLO,35548520,0.2094,0.1396
Albania - OLO,35548540,0.2094,0.1396
Albania - OLO,35548550,0.2094,0.1396
Albania - OLO,35548551,0.2094,0.1396
Albania - OLO,35548640,0.2094,0.1396
Albania - OLO,35548720,0.2094,0.1396
Albania - OLO,35548730,0.2094,0.1396
Albania - OLO,35548731,0.2094,0.1396
Albania - OLO,35548810,0.2094,0.1396
Albania - OLO,35548830,0.2094,0.1396
Albania - OLO,35548885,0.2094,0.1396
Albania - OLO,35548960,0.2094,0.1396
Albania - OLO,35548970,0.2094,0.1396
Albania - OLO,35548971,0.2094,0.1396
Albania - OLO,35549220,0.2094,0.1396
Albania - OLO,35549230,0.2094,0.1396
Albania - OLO,35549231,0.2094,0.1396
Albania - OLO,35549410,0.2094,0.1396
Albania - OLO,35549420,0.2094,0.1396
Albania - OLO,35549421,0.2094,0.1396
Albania - OLO,35549530,0.2094,0.1396
Albania - OLO,35549540,0.2094,0.1396
Albania - OLO,35549541,0.2094,0.1396
Albania - OLO,35549710,0.2094,0.1396
Albania - OLO,35549810,0.2094,0.1396
Albania - OLO,35549910,0.2094,0.1396
Albania - OLO,35551170,0.2094,0.1396
Albania - OLO,35551180,0.2094,0.1396
Albania - OLO,35551181,0.2094,0.1396
Albania - OLO,35551254,0.2094,0.1396
Albania - OLO,35551341,0.2094,0.1396
Albania - OLO,35551354,0.2094,0.1396
Albania - OLO,35551441,0.2094,0.1396
Albania - OLO,35551480,0.2094,0.1396
Albania - OLO,35552420,0.2094,0.1396
Albania - OLO,35552421,0.2094,0.1396
Albania - OLO,35552800,0.2094,0.1396
Albania - OLO,35552801,0.2094,0.1396
Albania - OLO,3555290,0.2094,0.1396
Albania - OLO,35553500,0.2094,0.1396
Albania - OLO,35553600,0.2094,0.1396
Albania - OLO,35553601,0.2094,0.1396
Albania - OLO,35553602,0.2094,0.1396
Albania - OLO,35553603,0.2094,0.1396
Albania - OLO,35553604,0.2094,0.1396
Albania - OLO,35554400,0.2094,0.1396
Albania - OLO,35554420,0.2094,0.1396
Albania - OLO,35554421,0.2094,0.1396
Albania - OLO,3555451,0.2094,0.1396
Albania - OLO,35555800,0.2094,0.1396
Albania - OLO,35555900,0.2094,0.1396
Albania - OLO,35555901,0.2094,0.1396
Albania - OLO,35555902,0.2094,0.1396
Albania - OLO,35555903,0.2094,0.1396
Albania - OLO,35555904,0.2094,0.1396
Albania - OLO,35556140,0.2094,0.1396
Albania - OLO,35556170,0.2094,0.1396
Albania - OLO,35556330,0.2094,0.1396
Albania - OLO,35556331,0.2094,0.1396
Albania - OLO,35556360,0.2094,0.1396
Albania - OLO,35556443,0.2094,0.1396
Albania - OLO,35557150,0.2094,0.1396
Albania - OLO,35557160,0.2094,0.1396
Albania - OLO,35557161,0.2094,0.1396
Albania - OLO,35557250,0.2094,0.1396
Albania - OLO,35557251,0.2094,0.1396
Albania - OLO,35557360,0.2094,0.1396
Albania - OLO,35557370,0.2094,0.1396
Albania - OLO,35557371,0.2094,0.1396
Albania - OLO,35557750,0.2094,0.1396
Albania - OLO,35557752,0.2094,0.1396
Albania - OLO,35557850,0.2094,0.1396
Albania - OLO,35557872,0.2094,0.1396
Albania - OLO,35557880,0.2094,0.1396
Albania - OLO,35557930,0.2094,0.1396
Albania - OLO,35557952,0.2094,0.1396
Albania - OLO,35558070,0.2094,0.1396
Albania - OLO,35558144,0.2094,0.1396
Albania - OLO,35558244,0.2094,0.1396
Albania - OLO,35558430,0.2094,0.1396
Albania - OLO,35558943,0.2094,0.1396
Albania - OLO,35559144,0.2094,0.1396
Albania - OLO,35581154,0.2094,0.1396
Albania - OLO,35581270,0.2094,0.1396
Albania - OLO,35581372,0.2094,0.1396
Albania - OLO,35581441,0.2094,0.1396
Albania - OLO,35581472,0.2094,0.1396
Albania - OLO,35581572,0.2094,0.1396
Albania - OLO,35582400,0.2094,0.1396
Albania - OLO,35582420,0.2094,0.1396
Albania - OLO,35582421,0.2094,0.1396
Albania - OLO,3558250,0.2094,0.1396
Albania - OLO,35582800,0.2094,0.1396
Albania - OLO,35582801,0.2094,0.1396
Albania - OLO,35582802,0.2094,0.1396
Albania - OLO,35582803,0.2094,0.1396
Albania - OLO,35582804,0.2094,0.1396
Albania - OLO,35582805,0.2094,0.1396
Albania - OLO,35582806,0.2094,0.1396
Albania - OLO,35583600,0.2094,0.1396
Albania - OLO,35583601,0.2094,0.1396
Albania - OLO,35583602,0.2094,0.1396
Albania - OLO,35583603,0.2094,0.1396
Albania - OLO,35583604,0.2094,0.1396
Albania - OLO,35583605,0.2094,0.1396
Albania - OLO,35584410,0.2094,0.1396
Albania - OLO,35584820,0.2094,0.1396
Albania - OLO,35585410,0.2094,0.1396
Albania - OLO,35585820,0.2094,0.1396
Albania - OLO,35586144,0.2094,0.1396
Albania - OLO,35586220,0.2094,0.1396
Albania - OLO,35586230,0.2094,0.1396
Albania - OLO,35586320,0.2094,0.1396
Albania - OLO,35586321,0.2094,0.1396
Albania - OLO,35586340,0.2094,0.1396
Albania - OLO,35586420,0.2094,0.1396
Albania - OLO,35586450,0.2094,0.1396
Albania - OLO,35586550,0.2094,0.1396
Albania - OLO,35586560,0.2094,0.1396
Albania - OLO,35586620,0.2094,0.1396
Albania - OLO,35586630,0.2094,0.1396
Albania - OLO,35586670,0.2094,0.1396
Albania - OLO,35586730,0.2094,0.1396
Albania - OLO,35586820,0.2094,0.1396
Albania - OLO,35586880,0.2094,0.1396
Albania - OLO,35586930,0.2094,0.1396
Albania - OLO,35587142,0.2094,0.1396
Albania - OLO,35587562,0.2094,0.1396
Albania - OLO,35588162,0.2094,0.1396
Albania - OLO,35588190,0.2094,0.1396
Albania - OLO,35588220,0.2094,0.1396
Albania - OLO,35588270,0.2094,0.1396
Albania - OLO,35588293,0.2094,0.1396
Albania - OLO,35588360,0.2094,0.1396
Albania - OLO,35588430,0.2094,0.1396
Albania - OLO,35588431,0.2094,0.1396
Albania - OLO,35588432,0.2094,0.1396
Albania - OLO,35588490,0.2094,0.1396
Albania - OLO,35588562,0.2094,0.1396
Albania - OLO,35589146,0.2094,0.1396
Albania - OLO,35589170,0.2094,0.1396
Albania - OLO,35589190,0.2094,0.1396
Albania - OLO,35589230,0.2094,0.1396
Albania - OLO,35589231,0.2094,0.1396
Albania - OLO,35589340,0.2094,0.1396
Albania - OLO,35589420,0.2094,0.1396
Albania - OLO,35589520,0.2094,0.1396
Albania - OLO,35589560,0.2094,0.1396
Algeria,213,0.07875,0.0525
Algeria - Algiers,21320,0.07875,0.0525
Algeria - Algiers,21321,0.07875,0.0525
Algeria - Algiers,21322,0.07875,0.0525
Algeria - Algiers,213982,0.07875,0.0525
Algeria - Algiers,213983,0.07875,0.0525
Algeria - Mobile,21399,0.0921,0.0614
Algeria - Mobile - Mobilis,2136,0.7083,0.4722
Algeria - Mobile - Orascom,2137,0.47895,0.3193
Algeria - Mobile - Wataniya,2135,0.7254,0.4836
American Samoa,1684,0.0273,0.0182
American Samoa - Mobile,168473,0.0273,0.0182
American Samoa - Mobile,168477,0.0273,0.0182
American Samoa - Mobile - BlueSkies,16842,0.0375,0.025
Andorra,376,0.02085,0.0139
Andorra - Mobile,3763,0.195,0.13
Andorra - Mobile,3764,0.195,0.13
Andorra - Mobile,3765,0.195,0.13
Andorra - Mobile,3766,0.195,0.13
Angola,244,0.0702,0.0468
Angola - Mobile - Movicel,24491,0.36735,0.2449
Angola - Mobile - Movicel,24499,0.36735,0.2449
Angola - Mobile - Unitel,24492,0.25815,0.1721
Angola - Mobile - Unitel,24493,0.25815,0.1721
Angola - Mobile - Unitel,24494,0.25815,0.1721
Anguilla,1264,0.312,0.208
Anguilla - Mobile,1264536,0.3432,0.2288
Anguilla - Mobile,1264537,0.3432,0.2288
Anguilla - Mobile,1264538,0.3432,0.2288
Anguilla - Mobile,1264539,0.3432,0.2288
Anguilla - Mobile,1264543,0.3432,0.2288
Anguilla - Mobile - CW,1264235,0.3432,0.2288
Anguilla - Mobile - CW,1264469,0.3432,0.2288
Anguilla - Mobile - CW,1264476,0.3432,0.2288
Anguilla - Mobile - CW,1264729,0.3432,0.2288
Anguilla - Mobile - CW,1264772,0.3432,0.2288
Anguilla - Mobile - Digicel,1264581,0.3432,0.2288
Anguilla - Mobile - Digicel,1264582,0.3432,0.2288
Anguilla - Mobile - Digicel,1264583,0.3432,0.2288
Anguilla - Mobile - Digicel,1264584,0.3432,0.2288
Antarctica & Islands,672,7.8,5.2
Antarctica & Islands - Antartic,6721,7.8,5.2
Antarctica & Islands - Norfolk Island,6723,7.8,5.2
Antigua & Barbuda,1268,0.26505,0.1767
Antigua & Barbuda - Mobile,1268713,0.2868,0.1912
Antigua & Barbuda - Mobile,1268714,0.2868,0.1912
Antigua & Barbuda - Mobile,1268715,0.2868,0.1912
Antigua & Barbuda - Mobile,1268716,0.2868,0.1912
Antigua & Barbuda - Mobile,1268717,0.2868,0.1912
Antigua & Barbuda - Mobile,1268718,0.2868,0.1912
Antigua & Barbuda - Mobile,1268719,0.2868,0.1912
Antigua & Barbuda - Mobile,1268720,0.2868,0.1912
Antigua & Barbuda - Mobile,1268721,0.2868,0.1912
Antigua & Barbuda - Mobile,1268722,0.2868,0.1912
Antigua & Barbuda - Mobile,1268724,0.2868,0.1912
Antigua & Barbuda - Mobile,1268725,0.2868,0.1912
Antigua & Barbuda - Mobile,1268726,0.2868,0.1912
Antigua & Barbuda - Mobile,1268727,0.2868,0.1912
Antigua & Barbuda - Mobile,1268729,0.2868,0.1912
Antigua & Barbuda - Mobile,1268732,0.2868,0.1912
Antigua & Barbuda - Mobile,1268734,0.2868,0.1912
Antigua & Barbuda - Mobile,1268736,0.2868,0.1912
Antigua & Barbuda - Mobile,1268762,0.2868,0.1912
Antigua & Barbuda - Mobile,1268773,0.2868,0.1912
Antigua & Barbuda - Mobile,1268774,0.2868,0.1912
Antigua & Barbuda - Mobile,1268775,0.2868,0.1912
Antigua & Barbuda - Mobile,1268780,0.2868,0.1912
Antigua & Barbuda - Mobile,1268781,0.2868,0.1912
Antigua & Barbuda - Mobile,1268783,0.2868,0.1912
Antigua & Barbuda - Mobile,1268785,0.2868,0.1912
Antigua & Barbuda - Mobile,1268787,0.2868,0.1912
Antigua & Barbuda - Mobile,1268788,0.2868,0.1912
Antigua & Barbuda - Mobile - CW,1268464,0.2868,0.1912
Antigua & Barbuda - Mobile - CW,1268723,0.2868,0.1912
Antigua & Barbuda - Mobile - CW,1268728,0.2868,0.1912
Antigua & Barbuda - Mobile - CW,1268764,0.2868,0.1912
Antigua & Barbuda - Mobile - CW,1268770,0.2868,0.1912
Antigua & Barbuda - Mobile - CW,1268771,0.2868,0.1912
Antigua & Barbuda - Mobile - CW,1268772,0.2868,0.1912
Antigua & Barbuda - Mobile - CW,1268776,0.2868,0.1912
Antigua & Barbuda - Mobile - CW,1268778,0.2868,0.1912
Antigua & Barbuda - Mobile - CW,1268779,0.2868,0.1912
Antigua & Barbuda - Mobile - CW,1268782,0.2868,0.1912
Antigua & Barbuda - Mobile - CW,1268784,0.2868,0.1912
Antigua & Barbuda - Mobile - CW,1268786,0.2868,0.1912
Antigua & Barbuda - Mobile - CW,1268789,0.2868,0.1912
Argentina,54,0.0327,0.0218
Argentina - Bahia Blanca,54291,0.0117,0.0078
Argentina - Buenos Aires,5411,0.0054,0.0036
Argentina - Campana,54348,0.0327,0.0218
Argentina - Cordoba,54351,0.0117,0.0078
Argentina - La Pampa,54230,0.0117,0.0078
Argentina - La Plata,54221,0.0117,0.0078
Argentina - Mar del Plata,54223,0.0117,0.0078
Argentina - Mendoza,54261,0.0117,0.0078
Argentina - Mobile,549,0.189,0.126
Argentina - Pilar,54232,0.0327,0.0218
Argentina - Rio Cuarto,54358,0.0117,0.0078
Argentina - Rosario,54341,0.0117,0.0078
Argentina - Santa Fe,54342,0.0117,0.0078
Armenia,374,0.2535,0.169
Armenia - Karabakh,37447,0.2535,0.169
Armenia - Mobile,37449,0.29175,0.1945
Armenia - Mobile,37477,0.29175,0.1945
Armenia - Mobile,3749,0.29175,0.1945
Armenia - Mobile - Armentel,37443,0.3027,0.2018
Armenia - Mobile - Armentel,37491,0.3027,0.2018
Armenia - Mobile - Armentel,37496,0.3027,0.2018
Armenia - Mobile - Armentel,37499,0.3027,0.2018
Armenia - Mobile - Nagorny Karabakh,37497,0.1974,0.1316
Armenia - Mobile - Orange,37441,0.2964,0.1976
Armenia - Mobile - Orange,37444,0.2964,0.1976
Armenia - Mobile - Orange,37455,0.2964,0.1976
Armenia - Mobile - Orange,37495,0.2964,0.1976
Armenia - Special Services,37460,7.8,5.2
Armenia - Yerevan,37410,0.2535,0.169
Aruba,297,0.11385,0.0759
Aruba - Mobile,29759,0.28845,0.1923
Aruba - Mobile,297600,0.28845,0.1923
Aruba - Mobile,297622,0.28845,0.1923
Aruba - Mobile,29766,0.28845,0.1923
Aruba - Mobile,29769,0.28845,0.1923
Aruba - Mobile,29796,0.28845,0.1923
Aruba - Mobile,29799,0.28845,0.1923
Aruba - Mobile - Digicel,29763,0.26505,0.1767
Aruba - Mobile - Digicel,297630,0.26505,0.1767
Aruba - Mobile - Digicel,29764,0.26505,0.1767
Aruba - Mobile - Digicel,297640,0.26505,0.1767
Aruba - Mobile - Digicel,297641,0.26505,0.1767
Aruba - Mobile - Digicel,29773,0.26505,0.1767
Aruba - Mobile - Digicel,29774,0.26505,0.1767
Aruba - Mobile - Setar,29756,0.2808,0.1872
Ascension Island,247,7.8,5.2
Australia,61,0.0138,0.0092
Australia - Canberra,61261,0.0138,0.0092
Australia - Canberra,61262,0.0138,0.0092
Australia - Island,61891006,0.0138,0.0092
Australia - Island,61891007,0.0138,0.0092
Australia - Island,61891008,0.0138,0.0092
Australia - Island,61891010,0.0138,0.0092
Australia - Island,61891011,0.0138,0.0092
Australia - Island,61891012,0.0138,0.0092
Australia - Island,6189162,0.0138,0.0092
Australia - Island,6189164,0.0138,0.0092
Australia - Metro Cities,6128,0.0138,0.0092
Australia - Metro Cities,6129,0.0138,0.0092
Australia - Metro Cities,6138,0.0138,0.0092
Australia - Metro Cities,61380,0.0138,0.0092
Australia - Metro Cities,61381,0.0138,0.0092
Australia - Metro Cities,61382,0.0138,0.0092
Australia - Metro Cities,61383,0.0138,0.0092
Australia - Metro Cities,61384,0.0138,0.0092
Australia - Metro Cities,61385,0.0138,0.0092
Australia - Metro Cities,61386,0.0138,0.0092
Australia - Metro Cities,61387,0.0138,0.0092
Australia - Metro Cities,61388,0.0138,0.0092
Australia - Metro Cities,6139,0.0138,0.0092
Australia - Metro Cities,6173,0.0138,0.0092
Australia - Metro Cities,61860,0.0138,0.0092
Australia - Metro Cities,61861,0.0138,0.0092
Australia - Metro Cities,61862,0.0138,0.0092
Australia - Metro Cities,61863,0.0138,0.0092
Australia - Metro Cities,61864,0.0138,0.0092
Australia - Metro Cities,61865,0.0138,0.0092
Australia - Metro Cities,61870,0.0138,0.0092
Australia - Metro Cities,61871,0.0138,0.0092
Australia - Metro Cities,61872,0.0138,0.0092
Australia - Metro Cities,61873,0.0138,0.0092
Australia - Metro Cities,61874,0.0138,0.0092
Australia - Metro Cities,61881,0.0138,0.0092
Australia - Metro Cities,61882,0.0138,0.0092
Australia - Metro Cities,61883,0.0138,0.0092
Australia - Metro Cities,61884,0.0138,0.0092
Australia - Metro Cities,61892,0.0138,0.0092
Australia - Metro Cities,61893,0.0138,0.0092
Australia - Metro Cities,61894,0.0138,0.0092
Australia - Mobile,611,0.0351,0.0234
Australia - Mobile,614,0.0351,0.0234
Australia - Mobile - H3G,61425,0.03435,0.0229
Australia - Mobile - H3G,61430,0.03435,0.0229
Australia - Mobile - H3G,61433,0.03435,0.0229
Australia - Mobile - Optus,61401,0.03435,0.0229
Australia - Mobile - Optus,61402,0.03435,0.0229
Australia - Mobile - Optus,61403,0.03435,0.0229
Australia - Mobile - Optus,61411,0.03435,0.0229
Australia - Mobile - Optus,61412,0.03435,0.0229
Australia - Mobile - Optus,61413,0.03435,0.0229
Australia - Mobile - Optus,61421,0.03435,0.0229
Australia - Mobile - Optus,61422,0.03435,0.0229
Australia - Mobile - Optus,61423,0.03435,0.0229
Australia - Mobile - Optus,61431,0.03435,0.0229
Australia - Mobile - Optus,61432,0.03435,0.0229
Australia - Mobile - Optus,61434,0.03435,0.0229
Australia - Mobile - Optus,61435,0.03435,0.0229
Australia - Mobile - Optus,61466,0.03435,0.0229
Australia - Mobile - Optus,614683,0.03435,0.0229
Australia - Mobile - Optus,614684,0.03435,0.0229
Australia - Mobile - Optus,614685,0.03435,0.0229
Australia - Mobile - Optus,614686,0.03435,0.0229
Australia - Mobile - Optus,614687,0.03435,0.0229
Australia - Mobile - Optus,614688,0.03435,0.0229
Australia - Mobile - Optus,614689,0.03435,0.0229
Australia - Mobile - Optus,61478,0.03435,0.0229
Australia - Mobile - Optus,614790,0.03435,0.0229
Australia - Mobile - Optus,614791,0.03435,0.0229
Australia - Mobile - Optus,61481,0.03435,0.0229
Australia - Mobile - Optus,61482,0.03435,0.0229
Australia - Mobile - Telstra,61400,0.03435,0.0229
Australia - Mobile - Telstra,61407,0.03435,0.0229
Australia - Mobile - Telstra,61408,0.03435,0.0229
Australia - Mobile - Telstra,61409,0.03435,0.0229
Australia - Mobile - Telstra,61417,0.03435,0.0229
Australia - Mobile - Telstra,61418,0.03435,0.0229
Australia - Mobile - Telstra,61419,0.03435,0.0229
Australia - Mobile - Telstra,61427,0.03435,0.0229
Australia - Mobile - Telstra,61428,0.03435,0.0229
Australia - Mobile - Telstra,61429,0.03435,0.0229
Australia - Mobile - Telstra,61437,0.03435,0.0229
Australia - Mobile - Telstra,61438,0.03435,0.0229
Australia - Mobile - Telstra,61439,0.03435,0.0229
Australia - Mobile - Telstra,614444,0.03435,0.0229
Australia - Mobile - Telstra,61447,0.03435,0.0229
Australia - Mobile - Telstra,61448,0.03435,0.0229
Australia - Mobile - Telstra,61457,0.03435,0.0229
Australia - Mobile - Telstra,61458,0.03435,0.0229
Australia - Mobile - Telstra,61459,0.03435,0.0229
Australia - Mobile - Telstra,61467,0.03435,0.0229
Australia - Mobile - Telstra,61477,0.03435,0.0229
Australia - Mobile - Telstra,61487,0.03435,0.0229
Australia - Mobile - Telstra,614880,0.03435,0.0229
Australia - Mobile - Telstra,614881,0.03435,0.0229
Australia - Mobile - Telstra,614882,0.03435,0.0229
Australia - Mobile - Telstra,614883,0.03435,0.0229
Australia - Mobile - Telstra,614884,0.03435,0.0229
Australia - Mobile - Telstra,614885,0.03435,0.0229
Australia - Mobile - Telstra,614886,0.03435,0.0229
Australia - Mobile - Telstra,614887,0.03435,0.0229
Australia - Mobile - Telstra,614889,0.03435,0.0229
Australia - Mobile - Telstra,61490,0.03435,0.0229
Australia - Mobile - Telstra,61498,0.03435,0.0229
Australia - Mobile - Telstra,61499,0.03435,0.0229
Australia - Mobile - Vodafone,61404,0.03435,0.0229
Australia - Mobile - Vodafone,61405,0.03435,0.0229
Australia - Mobile - Vodafone,61406,0.03435,0.0229
Australia - Mobile - Vodafone,61410,0.03435,0.0229
Australia - Mobile - Vodafone,61414,0.03435,0.0229
Australia - Mobile - Vodafone,61415,0.03435,0.0229
Australia - Mobile - Vodafone,61416,0.03435,0.0229
Australia - Mobile - Vodafone,61420,0.03435,0.0229
Australia - Mobile - Vodafone,61424,0.03435,0.0229
Australia - Mobile - Vodafone,61426,0.03435,0.0229
Australia - Mobile - Vodafone,61449,0.03435,0.0229
Australia - Mobile - Vodafone,61450,0.03435,0.0229
Australia - Mobile - Vodafone,61451,0.03435,0.0229
Australia - Mobile - Vodafone,61452,0.03435,0.0229
Australia - Mobile - Vodafone,61453,0.03435,0.0229
Australia - Satellite Services,6113,7.8,5.2
Australia - Satellite Services,6114,7.8,5.2
Australia - Satellite Services,61145,7.8,5.2
Australia - Satellite Services,61147,7.8,5.2
Austria,43,0.1599,0.1066
Austria - Corporate,43501,0.1599,0.1066
Austria - Corporate,43502,0.1599,0.1066
Austria - Corporate,43503,0.1599,0.1066
Austria - Corporate,43504,0.1599,0.1066
Austria - Corporate,43505,0.1599,0.1066
Austria - Corporate,43506,0.1599,0.1066
Austria - Corporate,43507,0.1599,0.1066
Austria - Corporate,43508,0.1599,0.1066
Austria - Corporate,43509,0.1599,0.1066
Austria - Corporate,43517,0.1599,0.1066
Austria - Corporate,4357,0.1599,0.1066
Austria - Corporate,4359,0.1599,0.1066
Austria - Mobile,43651,0.3432,0.2288
Austria - Mobile,43652,0.3432,0.2288
Austria - Mobile,43653,0.3432,0.2288
Austria - Mobile,43655,0.3432,0.2288
Austria - Mobile,43657,0.3432,0.2288
Austria - Mobile,43659,0.3432,0.2288
Austria - Mobile,43661,0.3432,0.2288
Austria - Mobile,43663,0.3432,0.2288
Austria - Mobile,43665,0.3432,0.2288
Austria - Mobile,43666,0.3432,0.2288
Austria - Mobile,43667,0.3432,0.2288
Austria - Mobile,43668,0.3432,0.2288
Austria - Mobile,43669,0.3432,0.2288
Austria - Mobile,4367,0.3432,0.2288
Austria - Mobile,4368,0.3432,0.2288
Austria - Mobile,4369,0.3432,0.2288
Austria - Mobile,43710,0.3432,0.2288
Austria - Mobile,43711,0.3432,0.2288
Austria - Mobile,43730,0.3432,0.2288
Austria - Mobile,43740,0.3432,0.2288
Austria - Mobile,43800,0.3432,0.2288
Austria - Mobile,43810,0.3432,0.2288
Austria - Mobile,43820,0.3432,0.2288
Austria - Mobile - A1,43644,0.3309,0.2206
Austria - Mobile - A1,43664,0.3309,0.2206
Austria - Mobile - A1,43680,0.3309,0.2206
Austria - Mobile - A1,43688,0.3309,0.2206
Austria - Mobile - A1,4369988,0.3309,0.2206
Austria - Mobile - A1,4369989,0.3309,0.2206
Austria - Mobile - H3G,43660,0.3309,0.2206
Austria - Mobile - H3G,436781,0.3309,0.2206
Austria - Mobile - H3G,4367833,0.3309,0.2206
Austria - Mobile - H3G,4367890,0.3309,0.2206
Austria - Mobile - H3G,4367891,0.3309,0.2206
Austria - Mobile - H3G,4368183,0.3309,0.2206
Austria - Mobile - Orange,43681,0.3309,0.2206
Austria - Mobile - Orange,43699,0.3309,0.2206
Austria - Mobile - Orange,436990,0.3309,0.2206
Austria - Mobile - Orange,436991,0.3309,0.2206
Austria - Mobile - Orange,436992,0.3309,0.2206
Austria - Mobile - Orange,436993,0.3309,0.2206
Austria - Mobile - Orange,436994,0.3309,0.2206
Austria - Mobile - Orange,436995,0.3309,0.2206
Austria - Mobile - Orange,436996,0.3309,0.2206
Austria - Mobile - Orange,436997,0.3309,0.2206
Austria - Mobile - Orange,4369980,0.3309,0.2206
Austria - Mobile - Orange,4369981,0.3309,0.2206
Austria - Mobile - Orange,4369982,0.3309,0.2206
Austria - Mobile - Orange,4369983,0.3309,0.2206
Austria - Mobile - Orange,4369984,0.3309,0.2206
Austria - Mobile - Orange,4369985,0.3309,0.2206
